id,highlight,beneficiarystate,schemeshorttitle,level,schemefor,nodalministryname,schemecategory,schemename,schemeclosedate,priority,slug,briefdescription,tags,upload_date
0Ma4F5gB0AGc0F0iMzR0,{},['Goa'],FASUOFUG,State,Individual,,"['Agriculture,Rural & Environment']",Financial Assistance for setting up of Ornamental Fish Unit in Goa,,1.0,fasuofug,"“Financial Assistance for setting up of Ornamental Fish Unit in Goa” is a scheme by the Dept. of Fisheries, Govt. of Goa. Through this scheme, financial assistance is provided to eligible fishermen for setting up Breeding Units and Rearing Units. The applications are accepted only in offline mode.","['Fishermen', 'Fish', 'Aquaculture', 'Subsidy', 'Financial Assistance']",2025-11-26T22:18:29.576638
baG3F5gBXu-iUKXqrHXB,{},['Meghalaya'],SDGTBPCCCC,State,Individual,,"['Agriculture,Rural & Environment']","Spices Development Ginger, Turmeric, Black Pepper, Cardamom, Coriander, Cinnamon and Chillies",,1.0,sdgtbpcccc,The objective of the scheme is to encourage farmers to produce good quality and diseased-free planting materials and to grow improved varieties of high-yielding spices.,"['Spices', 'Ginger', 'Turmeric', 'Black Pepper', 'Cardamom', 'Coriander', 'Cinnamon', 'Chillies', 'Farmer', 'Horticulture']",2025-11-26T22:18:29.576638
gaG3F5gBXu-iUKXqsXV3,{},['Meghalaya'],DMOCHN,State,Individual,,"['Agriculture,Rural & Environment']",Development and Maintenance of Orchard Cum Horti Nurseries,,1.0,dmochn,"The scheme has been launched for the production and multiplication of good, high-yielding, diseased free planting materials in the Government farms for distribution to farmers through the District Horticulture Officer.","['Orchard', 'Agriculture', 'Farmer', 'Horticulture', 'Training']",2025-11-26T22:18:29.576638
bBe4F5gB5uF80_MGMpBd,{},['Goa'],FAPFPFOOBM,State,Individual,,"['Agriculture,Rural & Environment']",Financial Assistance for Purchase of Fuel (Petrol) to the Fishermen for Operation of Out Board Motors,,1.0,fapfpfoobm,"The scheme “Financial Assistance for Purchase of Fuel (Petrol) to the Fishermen for Operation of Out Board Motors” is a scheme by the Department of Fisheries, Government of Goa. Through this scheme, a subsidy of ₹30 per Litre on a maximum consumption of 1700 Litre of Petrol is provided to fishermen.","['Fishermen', 'Fish', 'Subsidy', 'Financial Assistance', 'Petrol']",2025-11-26T22:18:29.576638
o8a3F5gB0AGc0F0irzSE,{},['Meghalaya'],TCPTC,State,Individual,,"['Agriculture,Rural & Environment']","Tuber Crops Potato, Tapioca, Colocasia",,1.0,tcptc,"The objective of the scheme is to boost up production and productivity of potato per unit area by providing quality HYV seeds, and equipment at a 50% subsidy. ","['Tuber Crops', 'Potato', 'Tapioca', 'Colocasia', 'Farmer', 'Agriculture', 'Subsidy', 'Horticulture']",2025-11-26T22:18:29.576638
Wxe4F5gB5uF80_MGLpAF,{},['All'],CDPNER:CC,Central,Individual,Ministry Of Commerce And Industry,"['Agriculture,Rural & Environment']",Coffee Development Programme in North Eastern Region: Consolidation of Coffee,,1.0,cdpnercc,"The scheme ""Consolidation of Coffee"" aims to increase the productivity of the existing coffee holdings by gap filling or rejuvenation, followed by improved cultivation methods such as application of compost, bush management, shade management, pest and disease control, etc.","['Agriculture', 'Farmer', 'Subsidy', 'DBT', 'Financial Assistance']",2025-11-26T22:18:29.576638
dqG3F5gBXu-iUKXqr3W4,{},['Puducherry'],DVSMFMFC,State,Individual,,"['Agriculture,Rural & Environment']",Distribution of Vegetable Seeds Minikit & Fruits Minikit at Free of Cost,,1.0,dvsmfmfc,"“Distribution of Vegetable Seeds Minikit & Fruits Minikit at Free of Cost"" was launched by the Dept of Agriculture and Farmer's Welfare, UT of Puducherry. All the horticulture growers of rural & urban areas are provided with vegetable seeds minikit & fruits minikit worth ₹250/‐ free of cost.","['Seed', 'Crop', 'Farmer', 'Fruit', 'Vegetable']",2025-11-26T22:18:29.576638
Jxe3F5gB5uF80_MGNZD2,{},['All'],CDPNER:EC,Central,Individual,Ministry Of Commerce And Industry,"['Agriculture,Rural & Environment']",Coffee Development Programme in North Eastern Region: Expansion of Coffee,,1.0,cdpnerec,"The scheme ""Coffee Development Programme in North Eastern Region: Expansion of Coffee"" by the Coffee Board, Department of Commerce, Ministry of Commerce and Industry, aims to facilitate afforestation in the Jhum lands and help settle the tribals on a permanent footing.","['Agriculture', 'Farmer', 'DBT', 'Subsidy']",2025-11-26T22:18:29.576638
aaHkF5gBXu-iUKXqZ3i6,{},['All'],KSIS,Central,Individual,Ministry Of Agriculture and Farmers Welfare,"['Banking,Financial Services and Insurance', 'Agriculture,Rural & Environment']",Kera Suraksha Insurance Scheme,,1.0,ksis,"The ‘Kera Suraksha Insurance Scheme’ is a comprehensive Group Personal Accident Insurance Scheme, implemented by Coconut Development Board in association with Public Insurance companies for Coconut Tree Climbers/Neera Technicians/Coconut Harvesters. ","['Coconut Tree Climber', 'Insurance', 'Neera Technician', 'Coconut Harvester']",2025-11-26T22:18:29.576638
yaG0F5gBXu-iUKXqEHSv,{},['Telangana'],RYTHU BIMA,State,Individual,,"['Agriculture,Rural & Environment']",Rythu Bima Scheme,,1.0,rythu-bima,Rythu Bandhu Farmer Group Life  Insurance Scheme for Farmers” is a life insurance scheme by the Government of Telangana that provides insurance coverage to the nominee of a farmer in case of the farmer’s death. It is free for farmers and is implemented through LIC.,"['Farmer', 'Death Insurance', 'Life Insurance', 'Bima']",2025-11-26T22:18:29.576638
5Ma0F5gB0AGc0F0iEDNL,{},['All'],SR,Central,Individual,Ministry Of Agriculture and Farmers Welfare,"['Education & Learning', 'Agriculture,Rural & Environment']",Students Ready,,1.0,sr,"The Student Rural Entrepreneurship Awareness Development Yojana (READY)  was launched by Hon'ble Prime Minister on 25 July 2015.
","['Student', 'Ready', 'Agriculture']",2025-11-26T22:18:29.576638
SaHgF5gBXu-iUKXq6HgV,{},['Karnataka'],GKS,State,Individual,,"['Agriculture,Rural & Environment']",Ganga Kalyana Scheme,,1.0,gks,"Ganga Kalyana Scheme is implemented by Karnataka Minorities Development Corporation Limited.
This scheme is a fully subsidized scheme, bore wells, pumps and electrification are provided to minorities, and small and marginal farmers living in rural areas.",[],2025-11-26T22:18:29.576638
Vca2F5gB0AGc0F0iHTS2,{},['Meghalaya'],GSP,State,Individual,,"['Agriculture,Rural & Environment']",Guru Shishya Parampara,,1.0,gsp,"A scheme called ""Guru Shishya Parampara Scheme"" to preserve and promote rare and vanishing art forms on Classical or Folk/Tribal so that the young talents be nurtured to acquire skills in their chosen field of art art under the able guidance of Gurus","['Financial Assistance', 'Culture', 'Dance', 'Tradition']",2025-11-26T22:18:29.576638
PKG2F5gBXu-iUKXqH3Ux,{},['Gujarat'],AGR50S-APT,State,Individual,,"['Agriculture,Rural & Environment']",AGR-50 Scheme-Assistance To Purchase Tractors,,1.0,agr50s-apt,"The scheme “AGR-50 Scheme-Assistance to Purchase Tractors” was started by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat in the year 2011-12. The scheme was implemented for the farmers to help in buying the tractor in the state.","['Agriculture', 'Farmer', 'Mechanization', 'Tractor', 'Financial Assistance']",2025-11-26T22:18:29.576638
MKG2F5gBXu-iUKXqHXVj,{},['Gujarat'],AGR3(FM)SSTF,State,Individual,,"['Agriculture,Rural & Environment']",AGR 3 (Farm Mechanization) Scheme For ST Farmers,,1.0,agr3fmsstf,"The scheme “AGR 3 (Farm Mechanization) Scheme for ST Farmers” was started by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat.","['Agriculture', 'Farmer', 'Scheduled Tribe', 'Adivasi', 'Mechanization', 'Equipment', 'Financial Assistance']",2025-11-26T22:18:29.576638
Cxe2F5gB5uF80_MGH5Dv,{},['Gujarat'],AGR4(FM)SSCF,State,Individual,,"['Agriculture,Rural & Environment']",AGR 4 (Farm Mechanization) Scheme For SC Farmers,,1.0,agr4fmsscf,"The scheme “AGR 4 (Farm Mechanization) Scheme for SC Farmers” was started by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat. ","['Agriculture', 'Farmer', 'Scheduled Caste', 'Mechanization', 'Equipment', 'Financial Assistance']",2025-11-26T22:18:29.576638
uhe1F5gB5uF80_MGJY_t,{},['Gujarat'],SSPFTDP,State,Individual,,"['Agriculture,Rural & Environment', 'Skills & Employment']",Stipend Scheme For Poultry Farming Training For Divyang People,,1.0,sspftdp,"The scheme “Stipend Scheme for Poultry Farming Training for Divyang People” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to raise the income of Divyang poultry farmers through scientific poultry farming training. ","['Poultry Farming', 'Divyang', 'Stipend', 'Training', 'Cash Assistance']",2025-11-26T22:18:29.576638
IMa1F5gB0AGc0F0iKTSP,{},['Chhattisgarh'],SSYC,State,Individual,,"['Agriculture,Rural & Environment']",Saur Sujala Yojana,,1.0,ssyc,"The Saur Sujala Yojana is to set up solar irrigation pumps for the irrigation needs of the farmers. The scheme has been started on November 01, 2016, with the aim of empowering the farmers by providing irrigation pumps to the farmers at subsidized rates. ","['Solar Irrigation Pumps', 'Empower', 'Farmers', 'Subsidy', 'Renewable Energy']",2025-11-26T22:18:29.576638
56G1F5gBXu-iUKXqJHTS,{},['Gujarat'],SSE25RBUWSE,State,Individual,,"['Agriculture,Rural & Environment', 'Business & Entrepreneurship']",Subsidy Scheme On Establishment Of 25 R.I.R. Birds' Unit For Weaker Section,,1.0,sse25rbuwse,"The scheme “Subsidy Scheme on Establishment of 25 R.I.R. Birds' Unit for Weaker Section” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to provide employment, nutritious diet and to raise the income of weaker section people of the society. ","['Poultry Farming', 'Rhode Island Red (RIR)', 'Subsidy', 'Weaker Section', 'Farmer']",2025-11-26T22:18:29.576638
QqG2F5gBXu-iUKXqH3X-,{},['Odisha'],SCDF,State,Individual,,"['Agriculture,Rural & Environment', 'Business & Entrepreneurship']",Semi-Commercial Duck Farming,,1.0,scdf,"The scheme “Semi-Commercial Duck Farming” started under the State Sector Scheme ""Encouragement of Commercial Poultry Entrepreneur and Promotion of Backyard Poultry Production"" to support small entrepreneurs in setting up Duck farms with a capacity of 1000 ducks.
","['Duck', 'Farming', 'Entrepreneurs', 'Subsidy', 'Farmer']",2025-11-26T22:18:29.576638
76G1F5gBXu-iUKXqJnQA,{},['Gujarat'],SSPFTSC,State,Individual,,"['Agriculture,Rural & Environment', 'Skills & Employment']",Stipend Scheme For Poultry Farming Training For Schedule Caste,,1.0,sspftsc,"The scheme “Stipend Scheme for Poultry Farming Training for Schedule Caste” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to raise the income of poultry farmers of Scheduled Caste by scientific poultry farming training. ","['Poultry Farming', 'Schedule Caste', 'Stipend', 'Training', 'Cash Assistance']",2025-11-26T22:18:29.576638
46H9F5gBXu-iUKXqwHgj,{},['All'],ICROAIP,Central,Individual,Ministry Of Chemicals And Fertilizers,"['Agriculture,Rural & Environment', 'Education & Learning', 'Social welfare & Empowerment']",ICRO Amrit Internship Programme,,1.0,icroaip,"The IPL Centre for Rural Outreach (ICRO) has launched ICRO Amrit Internship Programme focused on youth productivity for prosperity. The interns will be placed at the headquarters and Regional Offices of NPC/ IPL. The duration of the internship will be 3 months initially, renewable up to four times.","['Internship', 'Student', 'Youth Productivity', 'Stipend']",2025-11-26T22:18:29.576638
2Be1F5gB5uF80_MGnY8k,{},['Chhattisgarh'],Rgkny,State,Individual,,"['Agriculture,Rural & Environment']",Rajiv Gandhi Kisan Nyay Yojana,,1.0,rgkny,"Rajiv Gandhi Kisan Nyay Yojana is a scheme of the Government of Chhattisgarh for the farmers. This scheme was launched on 21 May 2020, on the death anniversary of Rajiv Gandhi.","['Agriculture', 'Farmers', 'Paddy', 'Maize']",2025-11-26T22:18:29.576638
rhe1F5gB5uF80_MGIo_E,{},['Gujarat'],SSIEMAFST,State,Individual,,"['Agriculture,Rural & Environment']",Scheme For Subsidy On Interest For Establishment Of 1 To 20 Milch Animal Farm For Scheduled Tribe,,1.0,ssiemafst,"The scheme “Scheme for Subsidy on Interest for Establishment of 1 to 20 Milch Animal Farm for Scheduled Tribe” was started by the Dept. of Agriculture, Farmers Welfare & Co-operation, Govt. of Gujarat.","['Animal Husbandry', 'Scheduled Tribe', 'Cattle Farming', 'Subsidy', 'Loan']",2025-11-26T22:18:29.576638
WMa2F5gB0AGc0F0iHTTa,{},['Odisha'],PFMEIIAO,State,Individual,,"['Agriculture,Rural & Environment']",Popularisation Of Fishery Machinery/ Equipments/ Implements” For Intensive Aquaculture In Odisha For The Financial Year 2021-22,,1.0,pfmeiiao,"The aim of the ""Popularisation of Fishery Machinery/ Equipments/ Implements” for Intensive Aquaculture in Odisha for the Financial Year 2021-22"" scheme is to provide subsidy support to farmers/ fishers.","['Fishery', 'Fishery Machinery', 'Equipment', 'Aquaculture', 'Odisha', 'Farming']",2025-11-26T22:18:29.576638
xsbTF5gB0AGc0F0imDbU,{},['Rajasthan'],GGAY,State,Individual,,"['Agriculture,Rural & Environment']",Ghar Ghar Aushodhi Yojana,2026-08-01,1.0,ggay,Rajasthan government has planned a new scheme called Rajasthan Ghar Ghar Aushadhi Yojana to promote the use of Ayurvedic and medicinal herbs across the state.,"['Health', 'Planting', 'Disease-free Life', 'Agriculture']",2025-11-26T22:18:29.576638
M8a1F5gB0AGc0F0inDTW,{},['All'],RKVYSHFVLSTL,Central,Individual,Ministry Of Agriculture and Farmers Welfare,"['Agriculture,Rural & Environment']",RKVY Soil Health and Fertility Village level Soil Testing Lab,,1.0,rkvyshfvlstl,"In order to promote soil test analysis in a campaign mode and to create awareness among farmers about soil health for judicious use of chemical fertilisers, organic manure, the component of “Setting of Village-level Soil Testing Laboratories” is being implemented under the scheme.","['Soil Testing Lab', 'Soil Health', 'INM', 'Rural Entrepreneur', 'RKVY']",2025-11-26T22:18:29.576638
L8a1F5gB0AGc0F0inDRm,{},['All'],RKVYSHFSHC,Central,Individual,Ministry Of Agriculture and Farmers Welfare,"['Agriculture,Rural & Environment']",RKVY Soil Health and Fertility - Soil Health Card,,1.0,rkvyshfshc,"Soil Health Card is designed to give each farmer soil nutrient status of his/her holding and advice him/her on the dosage of fertilizers and also the needed soil amendments, that s/he should apply to maintain soil health in the long run. ","['Soil Health', 'INM', 'Soil Testing', 'Farmer', 'RKVY']",2025-11-26T22:18:29.576638
6ca5F5gB0AGc0F0iSjSm,{},['Maharashtra'],POCRA,State,Individual,,"['Agriculture,Rural & Environment']",Nanaji Deshmukh Krishi Sanjivani Prakalp,,1.0,pocra,"The project aims to enhance climate-resilience and profitability of smallholder farming systems in 15 project districts of Maharashtra through promotion of climate resilient technology and commodity value chain across approximately 5,000 drought-prone and/or sodicity/salinity affected villages.","['Climate Resilience', 'Farmers', 'NDKSP', 'Drought', 'Water Conservation', 'POCRA']",2025-11-26T22:18:29.576638
4sa5F5gB0AGc0F0iSjQd,{},['Maharashtra'],CHIEF MINISTER AGRICULTURE AND FOOD PROCESSING SCHEME,State,Individual,,"['Agriculture,Rural & Environment']",Chief Minister Agriculture and Food Processing Scheme,,1.0,chief-minister-agriculture-and-food-processing-scheme,"to encourage model technology based projects and quality enhancement of agriculture produce, to encourage exports, to create skill manpower for agro and food processing and employment generation through small and medium agro and food processing units in rural areas.",[],2025-11-26T22:18:29.576638
